1,24592
1,08816
0,376199
0,767243
0,668701
0,7643
0,338389
0,126605
0,668706
0,578664
0,19809
0,598536
0,534842
0,364354
0,448544
0,415941
0,560604
0,485944
0,497997
0,351813
0,366974
0,410336
0,180602
0,549349
0,824431
0,481079
0,250456
0,303537
0,350077
0,168979
0,12492
0,552444
0,452173
0,35632
0,11541
0,439806
0,361157
0,562521
0,105581
0,0441414
0,0251822
0,258272
0,0873119
0,405691
0,182986
0,475919
0,0516548
0,315093
0,263214
0,214619
0,47944
0,417604
0,249971
0,203252
0,151139
0,049574
0,683006
0,463643
0,188777
0,116443
0,14717
0,0485968
0,105367
0,275894
0,454068
0,109473
0,110723
0,489216
0,217877
0,234674
0,0908478
0,408049
0,153128
0,073232
0,592556
0,37624
0,389697
0,179085
0,239889
0,0641769
0,410074
0,387074
0,371457
0,0983781
0,293428
0,405918
0,183868
0,146519
0,0764023
0,338156
0,106097
0,365784
0,138439
0,147156
0,0682179
0,112611
0,285537
0,0409762
0,497925
0,243543
0,262465
0,269644
0,225641
0,167073
0,079505
0,578267
0,132753
0,0359201
0,195246
0,103537
0,138821
0,0426555
0,119454
0,079458
0,139576
0,266701
0,278414
0,0813969
0,0885985
0,054581
0,555402
0,263746
0,0280121
0,0926638
0,0769664
0,0682786
0,0424974
0,0198371
0,0555835
0,0438957
0,454331
0,0347454
0,0150349
0,329991
0,111731
0,141847
0,070868
0,04579
0,296238
0,0644044
0,0139076
0,0112987
0,120296
0,442661
0,0970607
0,0389536
0,272165
0,0348961
0,0838315
0,431576
0,0115318
0,333661
0,126685
0,112698
0,0872001
0,0299185
0,0739972
0,164767
0,0739833
0,0526616
0,0683001
0,0283426
0,0283871
0,0156216
0,0102845
0,112735
0,254363
0,0317451
0,487974
0,0256163
0,192812
0,316116
0,0708378
0,139395
0,0599538
0,167926
0,0371829
0,0228865
0,00923427
0,0194537
0,0550224
0,165631
0,256473
0,220484
0,0661176
0,0329496
0,0170009
0,0198766
0,0314768
0,160404
0,032007
0,241545
0,0154027
0,0539868
0,0351557
0,0718681
0,0304167
0,300593
0,0318711
0,0240414
0,343852
0,0328367
0,0202875
0,125037
0,0221951
0,0215759
0,060024
0,00945568
0,0262106
0,0361828
0,0192528
0,0122289
0,262998
0,201154
0,0876191
0,0348155
0,00879961
0,110111
0,11503
0,0521423
0,0102378
0,00750212
0,0074981
0,072225
0,00759681
0,0103073
0,329787
0,00562625
0,0722816
0,406483
0,146736
0,0246899
0,0141018
0,00440459
0,00390682
0,0508576
0,0190285
0,0241636
0,0153808
0,00355265
0,0374384
0,00313681
0,00284697
0,0188784
0,0565165
0,0249237
0,020497
0,013472
0,00936936
0,0160108
0,0120379
0,233087
0,0815531
0,0385367
0,00968945
0,012888
0,0106144
0,0540381
0,0283986
0,0191458
0,347571
0,00777251
0,124774
0,0149047
0,012898
0,0097235
0,0116202
0,307349
0,0295759
0,0254725
0,00278585
0,128525
0,011262
0,313985
0,140835
0,00283012
0,0178312
0,00692294
0,0602219
0,00891692
0,217025
0,00243634
0,0721694
0,00219648
0,0148743
0,00824667
0,116192
0,119022
0,0103778
0,00825894
0,038475
0,0868757
0,0181957
0,0135328
0,0136909
0,0293794
0,0151143
0,00750223
0,0174528
0,106285
0,0106739
0,040365
0,136317
0,0425044
0,0176607
0,00885125
0,0112813
0,00733182
0,00215357
0,0850966
0,111463
0,0343535
0,0165102
0,426478
0,00259695
0,00687302
0,00609295
0,070268
0,026936
0,00815591
0,00661739
0,00624285
0,162329
0,0497549
0,112028
0,0560985
0,0126282
0,292678
0,0942828
0,129172
0,0428474
0,170143
0,00673935
0,0547257
0,0259228
0,0722878
0,0891192
0,0370137
0,00227876
0,0365108
0,00569253
0,00525575
0,0517678
0,00749303
0,00563529
0,19318
0,00661267
0,00498952
0,00193498
0,0208784
0,0245161
0,248158
0,00170743
0,0150217
0,0119476
0,0952173
0,00810234
0,0103639
0,00615601
0,122734
0,00584339
0,00933904
0,00917643
0,00472676
0,016227
0,0089478
0,00355958
0,0758903
0,00522372
0,00165922
0,0015313
0,195841
0,00467638
0,0607182
0,0089584
0,00139865
0,15803
0,126947
0,00474537
0,0771126
0,0736549
0,00740931
0,00571109
0,0592039
0,147232
0,00514161
0,0892325
0,011399
0,0103504
0,00495112
0,188586
0,0634225
0,0267378
0,0153137
0,0102216
0,174256
0,00607811
0,0557198
0,0130817
0,00895589
0,0460247
0,174298
0,0385276
0,0685115
0,00918324
0,00152871
0,038855
0,198732
0,00458474
0,00730406
0,066602
0,00723878
0,027242
0,0742657
0,0304301
0,00596727
0,154121
0,0135544
0,00146032
0,00134998
0,0047484
0,0482551
0,00879308
0,0082626
0,00726714
0,0898181
0,00564493
0,00775021
0,00614285
0,00562721
0,0578243
0,133378
0,0719872
0,0374667
0,00110254
0,00400946
0,0842392
0,00102038
0,107309
0,0358421
0,00644088
0,00100577
0,000948708
0,0598163
0,0089454
0,000870012
0,00536965
0,00416875
0,00387678
0,0737654
0,00342979
0,00321626
0,00532083
0,00299167
0,00281938
0,00681349
0,0550633
0,0841755
0,200562
0,00764072
0,00928989
0,00095702
0,034187
0,0691161
0,000898217
0,000848218
0,0279992
0,00635403
0,000799197
0,0442872
0,113913
0,00290812
0,0462825
0,070479
0,00512352
0,0554465
0,00430187
0,0267266
0,00925481
0,00371895
0,00662343
0,00279049
0,0581776
0,0331138
0,157312
0,00538822
0,00424885
0,00680872
0,0189655
0,00553835
0,00437049
0,00341433
0,00269629
0,00756784
0,00809985
0,0167666
0,15251
0,0447208
0,00764122
0,0275954
0,000768685
0,00617383
0,0158488
0,0103913
0,00276451
0,000707231
0,0102111
0,0613722
0,143117
0,000816262
0,0133214
0,129313
0,00245075
0,000745387
0,0730231
0,0023944
0,00600914
0,0266079
0,00500065
0,00611162
0,00556108
0,00446005
0,0809007
0,00426709
0,0652786
0,00821967
0,0856818
0,00369393
0,0420859
0,00373806
0,0577575
0,0639992
0,0268223
0,00702268
0,00523366
0,00531492
0,00757718
0,00416766
0,0046425
0,00229053
0,0732855
0,0280713
0,0475075
0,000859506
0,0853311
0,00398184
0,00465464
0,0226901
0,0665444
0,0368143
0,0184988
0,00430623
0,0218061
0,0455455
0,0258479
0,00447285
0,017342
0,00201891
0,0143522
0,14923
0,00199641
0,00379397
0,000791406
0,00190162
0,00318134
0,0340941
0,00267258
0,0489367
0,0747191
0,000801772
0,0052343
0,00447002
0,0271042
0,0100533
0,00196749
0,0366863
0,00080426
0,00610374
0,00184038
0,0416745
0,00430938
0,0746926
0,0338493
0,00330954
0,0202086
0,0358925
0,00075677
0,00355114
0,000710582
0,0016351
0,00299112
0,0113386
0,00779347
0,0147532
0,0706138
0,0171626
0,00432052
0,032209
0,038157
0,133954
0,00288151
0,00759601
0,00407476
0,0056462
0,00392226
0,00325463
0,00404908
0,0035469
0,0465541
0,000588423
0,00302371
0,0649043
0,00339666
0,0322222
